"id","source_table","original_id","content","author_or_user_id","publication_date","likes_count","anecdote_id","value"
128003,"rating",108003,"",233,"","",17186,1.0
128004,"rating",108004,"",1437,"","",10413,-1.0
128005,"rating",108005,"",1786,"","",13306,-1.0
128006,"rating",108006,"",69,"","",10609,1.0
128007,"rating",108007,"",708,"","",3210,1.0
128008,"rating",108008,"",902,"","",940,-1.0
128009,"rating",108009,"",1924,"","",19922,-1.0
128010,"rating",108010,"",78,"","",12220,1.0
128011,"rating",108011,"",999,"","",11392,1.0
128012,"rating",108012,"",38,"","",476,-1.0
128013,"rating",108013,"",1364,"","",11836,1.0
128014,"rating",108014,"",1701,"","",8826,1.0
128015,"rating",108015,"",973,"","",6611,1.0
128016,"rating",108016,"",393,"","",3685,-1.0
128017,"rating",108017,"",1919,"","",16069,-1.0
128018,"rating",108018,"",1326,"","",8220,1.0
128019,"rating",108019,"",29,"","",8831,1.0
128020,"rating",108020,"",997,"","",8930,-1.0
128021,"rating",108021,"",897,"","",6513,-1.0
128022,"rating",108022,"",209,"","",2146,1.0
128023,"rating",108023,"",1178,"","",15167,-1.0
128024,"rating",108024,"",1827,"","",8156,-1.0
128025,"rating",108025,"",212,"","",4297,-1.0
128026,"rating",108026,"",62,"","",4430,1.0
128027,"rating",108027,"",1601,"","",1035,1.0
128028,"rating",108028,"",338,"","",12164,1.0
128029,"rating",108029,"",1117,"","",6648,-1.0
128030,"rating",108030,"",467,"","",14179,1.0
128031,"rating",108031,"",927,"","",4130,1.0
128032,"rating",108032,"",1372,"","",9737,-1.0
128033,"rating",108033,"",1913,"","",976,-1.0
128034,"rating",108034,"",1070,"","",7033,1.0
128035,"rating",108035,"",1675,"","",8291,1.0
128036,"rating",108036,"",581,"","",12220,-1.0
128037,"rating",108037,"",504,"","",18519,1.0
128038,"rating",108038,"",1829,"","",4568,1.0
128039,"rating",108039,"",856,"","",19529,1.0
128040,"rating",108040,"",1842,"","",7259,-1.0
128041,"rating",108041,"",57,"","",16952,1.0
128042,"rating",108042,"",90,"","",18343,1.0
128043,"rating",108043,"",1717,"","",13082,1.0
128044,"rating",108044,"",929,"","",6611,-1.0
128045,"rating",108045,"",1166,"","",2011,-1.0
128046,"rating",108046,"",1714,"","",1078,1.0
128047,"rating",108047,"",47,"","",17788,1.0
128048,"rating",108048,"",1585,"","",11950,-1.0
128049,"rating",108049,"",166,"","",17337,1.0
128050,"rating",108050,"",503,"","",15148,-1.0
128051,"rating",108051,"",1283,"","",2265,-1.0
128052,"rating",108052,"",824,"","",17551,1.0
128053,"rating",108053,"",1074,"","",10910,-1.0
128054,"rating",108054,"",1553,"","",3776,-1.0
128055,"rating",108055,"",25,"","",15139,-1.0
128056,"rating",108056,"",867,"","",14763,1.0
128057,"rating",108057,"",634,"","",8924,1.0
128058,"rating",108058,"",912,"","",11972,1.0
128059,"rating",108059,"",1670,"","",16322,-1.0
128060,"rating",108060,"",116,"","",6665,-1.0
128061,"rating",108061,"",143,"","",7525,-1.0
128062,"rating",108062,"",389,"","",5935,-1.0
128063,"rating",108063,"",1506,"","",17441,-1.0
128064,"rating",108064,"",420,"","",6400,-1.0
128065,"rating",108065,"",1404,"","",15762,-1.0
128066,"rating",108066,"",946,"","",15713,1.0
128067,"rating",108067,"",1245,"","",19943,-1.0
128068,"rating",108068,"",1757,"","",6863,1.0
128069,"rating",108069,"",368,"","",11291,-1.0
128070,"rating",108070,"",316,"","",12552,-1.0
128071,"rating",108071,"",1146,"","",17413,-1.0
128072,"rating",108072,"",467,"","",5263,-1.0
128073,"rating",108073,"",1925,"","",11775,1.0
128074,"rating",108074,"",116,"","",10306,-1.0
128075,"rating",108075,"",456,"","",8044,1.0
128076,"rating",108076,"",270,"","",18252,-1.0
128077,"rating",108077,"",1819,"","",17976,-1.0
128078,"rating",108078,"",490,"","",15413,1.0
128079,"rating",108079,"",970,"","",11912,-1.0
128080,"rating",108080,"",1525,"","",1862,-1.0
128081,"rating",108081,"",1774,"","",4854,1.0
128082,"rating",108082,"",1197,"","",9912,-1.0
128083,"rating",108083,"",905,"","",6211,1.0
128084,"rating",108084,"",1686,"","",15504,1.0
128085,"rating",108085,"",1673,"","",15620,1.0
128086,"rating",108086,"",1195,"","",4985,1.0
128087,"rating",108087,"",888,"","",7101,-1.0
128088,"rating",108088,"",309,"","",16216,-1.0
128089,"rating",108089,"",616,"","",1896,1.0
128090,"rating",108090,"",1443,"","",4281,1.0
128091,"rating",108091,"",1524,"","",17299,1.0
128092,"rating",108092,"",1278,"","",2805,-1.0
128093,"rating",108093,"",1992,"","",4161,1.0
128094,"rating",108094,"",1181,"","",12302,1.0
128095,"rating",108095,"",409,"","",1685,-1.0
128096,"rating",108096,"",1291,"","",18474,-1.0
128097,"rating",108097,"",574,"","",1224,-1.0
128098,"rating",108098,"",731,"","",13424,-1.0
128099,"rating",108099,"",1430,"","",1244,-1.0
128100,"rating",108100,"",626,"","",9037,1.0
128101,"rating",108101,"",1580,"","",10476,1.0
128102,"rating",108102,"",805,"","",1261,-1.0
128103,"rating",108103,"",1676,"","",17115,1.0
128104,"rating",108104,"",1534,"","",10581,-1.0
128105,"rating",108105,"",1387,"","",6601,1.0
128106,"rating",108106,"",1240,"","",12787,1.0
128107,"rating",108107,"",664,"","",13687,-1.0
128108,"rating",108108,"",1999,"","",17087,-1.0
128109,"rating",108109,"",908,"","",1688,1.0
128110,"rating",108110,"",901,"","",1066,-1.0
128111,"rating",108111,"",118,"","",4995,1.0
128112,"rating",108112,"",150,"","",5020,1.0
128113,"rating",108113,"",1908,"","",10598,1.0
128114,"rating",108114,"",188,"","",18296,-1.0
128115,"rating",108115,"",1043,"","",940,-1.0
128116,"rating",108116,"",1033,"","",9780,-1.0
128117,"rating",108117,"",931,"","",17663,1.0
128118,"rating",108118,"",219,"","",7168,1.0
128119,"rating",108119,"",1332,"","",19844,1.0
128120,"rating",108120,"",1311,"","",2841,1.0
128121,"rating",108121,"",1265,"","",2959,-1.0
128122,"rating",108122,"",159,"","",9841,-1.0
128123,"rating",108123,"",1302,"","",9343,1.0
128124,"rating",108124,"",178,"","",12727,1.0
128125,"rating",108125,"",1544,"","",5816,1.0
128126,"rating",108126,"",1105,"","",14848,-1.0
128127,"rating",108127,"",1394,"","",19262,1.0
128128,"rating",108128,"",87,"","",13812,-1.0
128129,"rating",108129,"",449,"","",13128,-1.0
128130,"rating",108130,"",1727,"","",4463,1.0
128131,"rating",108131,"",772,"","",9918,-1.0
128132,"rating",108132,"",538,"","",6582,-1.0
128133,"rating",108133,"",1527,"","",14811,1.0
128134,"rating",108134,"",1884,"","",11681,1.0
128135,"rating",108135,"",265,"","",16522,-1.0
128136,"rating",108136,"",1400,"","",881,1.0
128137,"rating",108137,"",723,"","",10312,-1.0
128138,"rating",108138,"",366,"","",4755,1.0
128139,"rating",108139,"",1924,"","",9794,1.0
128140,"rating",108140,"",1577,"","",14338,1.0
128141,"rating",108141,"",684,"","",1046,-1.0
128142,"rating",108142,"",1476,"","",11439,1.0
128143,"rating",108143,"",1876,"","",5726,1.0
128144,"rating",108144,"",842,"","",18379,1.0
128145,"rating",108145,"",450,"","",10749,1.0
128146,"rating",108146,"",86,"","",8068,1.0
128147,"rating",108147,"",66,"","",9504,-1.0
128148,"rating",108148,"",1387,"","",14902,-1.0
128149,"rating",108149,"",1262,"","",12970,1.0
128150,"rating",108150,"",712,"","",8021,1.0
128151,"rating",108151,"",678,"","",7834,-1.0
128152,"rating",108152,"",583,"","",9748,-1.0
128153,"rating",108153,"",947,"","",15246,-1.0
128154,"rating",108154,"",1371,"","",5483,1.0
128155,"rating",108155,"",633,"","",14457,1.0
128156,"rating",108156,"",1449,"","",9735,1.0
128157,"rating",108157,"",253,"","",13796,-1.0
128158,"rating",108158,"",329,"","",16335,-1.0
128159,"rating",108159,"",1010,"","",10067,-1.0
128160,"rating",108160,"",566,"","",18019,1.0
128161,"rating",108161,"",34,"","",7468,1.0
128162,"rating",108162,"",1602,"","",12831,-1.0
128163,"rating",108163,"",494,"","",524,1.0
128164,"rating",108164,"",1601,"","",8076,-1.0
128165,"rating",108165,"",614,"","",14879,-1.0
128166,"rating",108166,"",1856,"","",3361,-1.0
128167,"rating",108167,"",1154,"","",18438,1.0
128168,"rating",108168,"",1200,"","",14539,-1.0
128169,"rating",108169,"",1659,"","",7203,-1.0
128170,"rating",108170,"",600,"","",9894,-1.0
128171,"rating",108171,"",1302,"","",3527,-1.0
128172,"rating",108172,"",500,"","",7649,1.0
128173,"rating",108173,"",1026,"","",19758,-1.0
128174,"rating",108174,"",709,"","",11896,-1.0
128175,"rating",108175,"",488,"","",189,-1.0
128176,"rating",108176,"",665,"","",12789,1.0
128177,"rating",108177,"",356,"","",9897,-1.0
128178,"rating",108178,"",1976,"","",16629,1.0
128179,"rating",108179,"",1564,"","",1661,1.0
128180,"rating",108180,"",94,"","",5747,-1.0
128181,"rating",108181,"",796,"","",7838,-1.0
128182,"rating",108182,"",1588,"","",4290,1.0
128183,"rating",108183,"",331,"","",12796,1.0
128184,"rating",108184,"",1739,"","",1445,-1.0
128185,"rating",108185,"",1792,"","",15209,1.0
128186,"rating",108186,"",582,"","",18206,-1.0
128187,"rating",108187,"",148,"","",272,-1.0
128188,"rating",108188,"",892,"","",6281,-1.0
128189,"rating",108189,"",1731,"","",4191,1.0
128190,"rating",108190,"",1193,"","",10477,1.0
128191,"rating",108191,"",1453,"","",18788,1.0
128192,"rating",108192,"",657,"","",3067,1.0
128193,"rating",108193,"",769,"","",5646,-1.0
128194,"rating",108194,"",42,"","",6897,1.0
128195,"rating",108195,"",421,"","",14488,-1.0
128196,"rating",108196,"",452,"","",11255,-1.0
128197,"rating",108197,"",1931,"","",3484,1.0
128198,"rating",108198,"",922,"","",1591,-1.0
128199,"rating",108199,"",756,"","",10533,-1.0
128200,"rating",108200,"",457,"","",9281,1.0
128201,"rating",108201,"",813,"","",16046,-1.0
128202,"rating",108202,"",1890,"","",3376,1.0
128203,"rating",108203,"",142,"","",1011,-1.0
128204,"rating",108204,"",384,"","",12039,1.0
128205,"rating",108205,"",1586,"","",2617,-1.0
128206,"rating",108206,"",1793,"","",4969,1.0
128207,"rating",108207,"",606,"","",4351,1.0
128208,"rating",108208,"",277,"","",4124,1.0
128209,"rating",108209,"",914,"","",1818,-1.0
128210,"rating",108210,"",1819,"","",1950,-1.0
128211,"rating",108211,"",1912,"","",1416,-1.0
128212,"rating",108212,"",818,"","",17352,1.0
128213,"rating",108213,"",737,"","",7540,1.0
128214,"rating",108214,"",708,"","",14728,-1.0
128215,"rating",108215,"",299,"","",12665,1.0
128216,"rating",108216,"",1317,"","",5630,1.0
128217,"rating",108217,"",1407,"","",8825,-1.0
128218,"rating",108218,"",1161,"","",18847,1.0
128219,"rating",108219,"",1763,"","",10354,-1.0
128220,"rating",108220,"",140,"","",15953,-1.0
128221,"rating",108221,"",1371,"","",6692,-1.0
128222,"rating",108222,"",1607,"","",17107,1.0
128223,"rating",108223,"",32,"","",3551,-1.0
128224,"rating",108224,"",1042,"","",16113,-1.0
128225,"rating",108225,"",656,"","",15301,-1.0
128226,"rating",108226,"",1042,"","",15534,1.0
128227,"rating",108227,"",504,"","",2222,1.0
128228,"rating",108228,"",1639,"","",10015,-1.0
128229,"rating",108229,"",950,"","",2492,-1.0
128230,"rating",108230,"",268,"","",9897,-1.0
128231,"rating",108231,"",1646,"","",16235,1.0
128232,"rating",108232,"",1595,"","",9649,-1.0
128233,"rating",108233,"",1426,"","",1516,-1.0
128234,"rating",108234,"",923,"","",16730,-1.0
128235,"rating",108235,"",1538,"","",10617,1.0
128236,"rating",108236,"",867,"","",18653,-1.0
128237,"rating",108237,"",1814,"","",4033,-1.0
128238,"rating",108238,"",1571,"","",8839,1.0
128239,"rating",108239,"",469,"","",5121,1.0
128240,"rating",108240,"",8,"","",4775,-1.0
128241,"rating",108241,"",574,"","",1480,-1.0
128242,"rating",108242,"",126,"","",11540,-1.0
128243,"rating",108243,"",637,"","",8173,-1.0
128244,"rating",108244,"",70,"","",16691,-1.0
128245,"rating",108245,"",427,"","",7175,1.0
128246,"rating",108246,"",1472,"","",2574,1.0
128247,"rating",108247,"",436,"","",9095,-1.0
128248,"rating",108248,"",439,"","",4892,-1.0
128249,"rating",108249,"",726,"","",15276,1.0
128250,"rating",108250,"",1144,"","",14095,1.0
128251,"rating",108251,"",1308,"","",15426,1.0
128252,"rating",108252,"",788,"","",3459,1.0
128253,"rating",108253,"",814,"","",2767,1.0
128254,"rating",108254,"",1342,"","",7074,1.0
128255,"rating",108255,"",1698,"","",4353,1.0
128256,"rating",108256,"",519,"","",1084,-1.0
128257,"rating",108257,"",1204,"","",15631,1.0
128258,"rating",108258,"",868,"","",2610,1.0
128259,"rating",108259,"",1498,"","",13686,1.0
128260,"rating",108260,"",692,"","",10248,-1.0
128261,"rating",108261,"",1993,"","",7178,1.0
128262,"rating",108262,"",1813,"","",7314,1.0
128263,"rating",108263,"",1144,"","",10268,1.0
128264,"rating",108264,"",1042,"","",2061,1.0
128265,"rating",108265,"",1918,"","",11061,-1.0
128266,"rating",108266,"",1898,"","",8810,-1.0
128267,"rating",108267,"",866,"","",9571,-1.0
128268,"rating",108268,"",149,"","",16399,1.0
128269,"rating",108269,"",667,"","",9032,1.0
128270,"rating",108270,"",1330,"","",12054,-1.0
128271,"rating",108271,"",552,"","",19293,1.0
128272,"rating",108272,"",1882,"","",11292,-1.0
128273,"rating",108273,"",878,"","",3838,1.0
128274,"rating",108274,"",998,"","",5438,-1.0
128275,"rating",108275,"",336,"","",17314,-1.0
128276,"rating",108276,"",1424,"","",16940,-1.0
128277,"rating",108277,"",1327,"","",10930,1.0
128278,"rating",108278,"",1393,"","",7399,-1.0
128279,"rating",108279,"",688,"","",18485,1.0
128280,"rating",108280,"",1276,"","",384,-1.0
128281,"rating",108281,"",622,"","",4736,1.0
128282,"rating",108282,"",67,"","",4282,1.0
128283,"rating",108283,"",308,"","",15817,-1.0
128284,"rating",108284,"",1531,"","",6688,-1.0
128285,"rating",108285,"",805,"","",15299,1.0
128286,"rating",108286,"",1025,"","",9636,1.0
128287,"rating",108287,"",1392,"","",11212,1.0
128288,"rating",108288,"",984,"","",6008,1.0
128289,"rating",108289,"",1011,"","",326,-1.0
128290,"rating",108290,"",1413,"","",13063,-1.0
128291,"rating",108291,"",1758,"","",12550,-1.0
128292,"rating",108292,"",542,"","",7024,-1.0
128293,"rating",108293,"",581,"","",682,-1.0
128294,"rating",108294,"",660,"","",16714,1.0
128295,"rating",108295,"",1533,"","",3405,-1.0
128296,"rating",108296,"",1266,"","",17581,1.0
128297,"rating",108297,"",1597,"","",7367,-1.0
128298,"rating",108298,"",1115,"","",3182,1.0
128299,"rating",108299,"",486,"","",18330,-1.0
128300,"rating",108300,"",384,"","",10938,1.0
128301,"rating",108301,"",79,"","",5311,-1.0
128302,"rating",108302,"",350,"","",1311,-1.0
128303,"rating",108303,"",1388,"","",13393,1.0
128304,"rating",108304,"",658,"","",19683,-1.0
128305,"rating",108305,"",173,"","",18084,-1.0
128306,"rating",108306,"",1498,"","",8172,-1.0
128307,"rating",108307,"",915,"","",572,-1.0
128308,"rating",108308,"",54,"","",7951,-1.0
128309,"rating",108309,"",1246,"","",12036,1.0
128310,"rating",108310,"",1768,"","",667,-1.0
128311,"rating",108311,"",1805,"","",7446,1.0
128312,"rating",108312,"",398,"","",17353,-1.0
128313,"rating",108313,"",963,"","",17378,-1.0
128314,"rating",108314,"",1313,"","",8847,1.0
128315,"rating",108315,"",1435,"","",15645,1.0
128316,"rating",108316,"",1980,"","",4716,-1.0
128317,"rating",108317,"",1029,"","",6058,-1.0
128318,"rating",108318,"",1928,"","",3845,-1.0
128319,"rating",108319,"",145,"","",809,1.0
128320,"rating",108320,"",1867,"","",9602,1.0
128321,"rating",108321,"",1043,"","",138,1.0
128322,"rating",108322,"",1874,"","",3618,1.0
128323,"rating",108323,"",827,"","",9534,1.0
128324,"rating",108324,"",894,"","",17712,-1.0
128325,"rating",108325,"",714,"","",2188,1.0
128326,"rating",108326,"",1603,"","",6363,-1.0
128327,"rating",108327,"",1949,"","",9474,-1.0
128328,"rating",108328,"",654,"","",13461,-1.0
128329,"rating",108329,"",1466,"","",12113,-1.0
128330,"rating",108330,"",505,"","",7262,-1.0
128331,"rating",108331,"",1904,"","",297,-1.0
128332,"rating",108332,"",758,"","",16244,-1.0
128333,"rating",108333,"",1185,"","",9034,-1.0
128334,"rating",108334,"",1349,"","",1371,1.0
128335,"rating",108335,"",1110,"","",12879,1.0
128336,"rating",108336,"",866,"","",18083,-1.0
128337,"rating",108337,"",1037,"","",11471,-1.0
128338,"rating",108338,"",807,"","",7783,-1.0
128339,"rating",108339,"",385,"","",522,-1.0
128340,"rating",108340,"",1679,"","",617,-1.0
128341,"rating",108341,"",1088,"","",13495,-1.0
128342,"rating",108342,"",25,"","",4089,-1.0
128343,"rating",108343,"",701,"","",8725,-1.0
128344,"rating",108344,"",295,"","",3520,1.0
128345,"rating",108345,"",238,"","",66,-1.0
128346,"rating",108346,"",1983,"","",6903,1.0
128347,"rating",108347,"",1617,"","",5349,-1.0
128348,"rating",108348,"",1413,"","",1832,1.0
128349,"rating",108349,"",625,"","",2990,1.0
128350,"rating",108350,"",1726,"","",8479,-1.0
128351,"rating",108351,"",1791,"","",3451,-1.0
128352,"rating",108352,"",870,"","",106,1.0
128353,"rating",108353,"",1985,"","",346,-1.0
128354,"rating",108354,"",1227,"","",10548,-1.0
128355,"rating",108355,"",1672,"","",10314,1.0
128356,"rating",108356,"",1904,"","",13985,-1.0
128357,"rating",108357,"",629,"","",14260,-1.0
128358,"rating",108358,"",878,"","",8527,1.0
128359,"rating",108359,"",1419,"","",12320,1.0
128360,"rating",108360,"",1731,"","",5663,-1.0
128361,"rating",108361,"",869,"","",11589,1.0
128362,"rating",108362,"",435,"","",9035,1.0
128363,"rating",108363,"",1910,"","",16038,1.0
128364,"rating",108364,"",1855,"","",11159,-1.0
128365,"rating",108365,"",1737,"","",12424,-1.0
128366,"rating",108366,"",1269,"","",7122,-1.0
128367,"rating",108367,"",1003,"","",2791,1.0
128368,"rating",108368,"",659,"","",992,-1.0
128369,"rating",108369,"",283,"","",18481,-1.0
128370,"rating",108370,"",583,"","",18950,1.0
128371,"rating",108371,"",1703,"","",14768,1.0
128372,"rating",108372,"",777,"","",18007,-1.0
128373,"rating",108373,"",505,"","",11035,1.0
128374,"rating",108374,"",552,"","",14642,1.0
128375,"rating",108375,"",1539,"","",7135,-1.0
128376,"rating",108376,"",323,"","",6442,1.0
128377,"rating",108377,"",1391,"","",2764,1.0
128378,"rating",108378,"",798,"","",16614,-1.0
128379,"rating",108379,"",940,"","",19389,1.0
128380,"rating",108380,"",301,"","",15869,1.0
128381,"rating",108381,"",1523,"","",13550,-1.0
128382,"rating",108382,"",697,"","",3952,-1.0
128383,"rating",108383,"",458,"","",10532,-1.0
128384,"rating",108384,"",1827,"","",15736,1.0
128385,"rating",108385,"",196,"","",18440,1.0
128386,"rating",108386,"",1847,"","",14962,-1.0
128387,"rating",108387,"",586,"","",8258,-1.0
128388,"rating",108388,"",903,"","",5805,1.0
128389,"rating",108389,"",813,"","",6405,-1.0
128390,"rating",108390,"",850,"","",12006,-1.0
128391,"rating",108391,"",316,"","",17093,1.0
128392,"rating",108392,"",237,"","",10339,1.0
128393,"rating",108393,"",1591,"","",11223,-1.0
128394,"rating",108394,"",834,"","",16620,-1.0
128395,"rating",108395,"",636,"","",2154,-1.0
128396,"rating",108396,"",781,"","",11135,1.0
128397,"rating",108397,"",952,"","",2387,1.0
128398,"rating",108398,"",1570,"","",9580,-1.0
128399,"rating",108399,"",381,"","",18317,1.0
128400,"rating",108400,"",255,"","",6770,1.0
128401,"rating",108401,"",100,"","",13030,1.0
128402,"rating",108402,"",1073,"","",13063,-1.0
128403,"rating",108403,"",1289,"","",9355,-1.0
128404,"rating",108404,"",1562,"","",13715,1.0
128405,"rating",108405,"",331,"","",18024,-1.0
128406,"rating",108406,"",1302,"","",17206,-1.0
128407,"rating",108407,"",1330,"","",8629,1.0
128408,"rating",108408,"",518,"","",18420,1.0
128409,"rating",108409,"",422,"","",2276,-1.0
128410,"rating",108410,"",762,"","",19609,-1.0
128411,"rating",108411,"",1556,"","",1175,1.0
128412,"rating",108412,"",1208,"","",13899,-1.0
128413,"rating",108413,"",1238,"","",1520,1.0
128414,"rating",108414,"",750,"","",9663,1.0
128415,"rating",108415,"",1762,"","",16776,1.0
128416,"rating",108416,"",790,"","",17912,1.0
128417,"rating",108417,"",7,"","",5272,-1.0
128418,"rating",108418,"",155,"","",4180,-1.0
128419,"rating",108419,"",1489,"","",10799,1.0
128420,"rating",108420,"",1734,"","",10641,-1.0
128421,"rating",108421,"",665,"","",15297,1.0
128422,"rating",108422,"",1603,"","",2994,1.0
128423,"rating",108423,"",178,"","",17375,1.0
128424,"rating",108424,"",879,"","",18145,-1.0
128425,"rating",108425,"",323,"","",9522,-1.0
128426,"rating",108426,"",149,"","",18206,1.0
128427,"rating",108427,"",1773,"","",8146,1.0
128428,"rating",108428,"",979,"","",4093,-1.0
128429,"rating",108429,"",701,"","",18307,-1.0
128430,"rating",108430,"",58,"","",2137,-1.0
128431,"rating",108431,"",1150,"","",135,1.0
128432,"rating",108432,"",793,"","",11584,-1.0
128433,"rating",108433,"",1848,"","",7407,1.0
128434,"rating",108434,"",1921,"","",3640,1.0
128435,"rating",108435,"",1078,"","",18030,1.0
128436,"rating",108436,"",1701,"","",803,1.0
128437,"rating",108437,"",455,"","",11229,1.0
128438,"rating",108438,"",106,"","",1655,-1.0
128439,"rating",108439,"",1134,"","",3875,-1.0
128440,"rating",108440,"",782,"","",8303,-1.0
128441,"rating",108441,"",814,"","",15600,-1.0
128442,"rating",108442,"",1482,"","",15731,1.0
128443,"rating",108443,"",1607,"","",4215,-1.0
128444,"rating",108444,"",1994,"","",4098,-1.0
128445,"rating",108445,"",955,"","",10769,-1.0
128446,"rating",108446,"",1149,"","",3747,-1.0
128447,"rating",108447,"",1320,"","",15303,-1.0
128448,"rating",108448,"",741,"","",16146,1.0
128449,"rating",108449,"",1585,"","",4004,1.0
128450,"rating",108450,"",631,"","",17888,1.0
128451,"rating",108451,"",725,"","",5529,1.0
128452,"rating",108452,"",778,"","",11422,1.0
128453,"rating",108453,"",1561,"","",11313,-1.0
128454,"rating",108454,"",365,"","",9821,-1.0
128455,"rating",108455,"",671,"","",2150,-1.0
128456,"rating",108456,"",1966,"","",10984,-1.0
128457,"rating",108457,"",1189,"","",14718,1.0
128458,"rating",108458,"",1840,"","",14338,1.0
128459,"rating",108459,"",1090,"","",13955,-1.0
128460,"rating",108460,"",1978,"","",19230,-1.0
128461,"rating",108461,"",857,"","",784,1.0
128462,"rating",108462,"",1099,"","",5539,-1.0
128463,"rating",108463,"",362,"","",14400,1.0
128464,"rating",108464,"",1034,"","",12108,1.0
128465,"rating",108465,"",1529,"","",4993,1.0
128466,"rating",108466,"",422,"","",1769,1.0
128467,"rating",108467,"",772,"","",9989,1.0
128468,"rating",108468,"",804,"","",3671,-1.0
128469,"rating",108469,"",1274,"","",18554,-1.0
128470,"rating",108470,"",1933,"","",8022,-1.0
128471,"rating",108471,"",901,"","",5076,1.0
128472,"rating",108472,"",6,"","",12519,-1.0
128473,"rating",108473,"",756,"","",7658,1.0
128474,"rating",108474,"",1208,"","",12070,-1.0
128475,"rating",108475,"",1203,"","",13669,1.0
128476,"rating",108476,"",1239,"","",4793,1.0
128477,"rating",108477,"",1447,"","",4728,-1.0
128478,"rating",108478,"",192,"","",12675,-1.0
128479,"rating",108479,"",1215,"","",13954,-1.0
128480,"rating",108480,"",1416,"","",18731,1.0
128481,"rating",108481,"",644,"","",7528,1.0
128482,"rating",108482,"",1146,"","",18726,1.0
128483,"rating",108483,"",456,"","",7115,1.0
128484,"rating",108484,"",659,"","",5180,-1.0
128485,"rating",108485,"",414,"","",11849,1.0
128486,"rating",108486,"",1647,"","",5622,-1.0
128487,"rating",108487,"",357,"","",14770,-1.0
128488,"rating",108488,"",1783,"","",5730,1.0
128489,"rating",108489,"",1024,"","",1040,-1.0
128490,"rating",108490,"",1251,"","",15659,-1.0
128491,"rating",108491,"",796,"","",7619,-1.0
128492,"rating",108492,"",1417,"","",8756,-1.0
128493,"rating",108493,"",1625,"","",11281,-1.0
128494,"rating",108494,"",195,"","",1508,1.0
128495,"rating",108495,"",438,"","",9821,1.0
128496,"rating",108496,"",633,"","",13850,1.0
128497,"rating",108497,"",1876,"","",12682,1.0
128498,"rating",108498,"",1405,"","",6020,1.0
128499,"rating",108499,"",232,"","",11208,1.0
128500,"rating",108500,"",1378,"","",5335,-1.0
128501,"rating",108501,"",232,"","",5014,1.0
128502,"rating",108502,"",500,"","",1575,-1.0
128503,"rating",108503,"",1576,"","",18990,1.0
128504,"rating",108504,"",514,"","",4541,1.0
128505,"rating",108505,"",708,"","",5365,-1.0
128506,"rating",108506,"",287,"","",18504,-1.0
128507,"rating",108507,"",280,"","",210,1.0
128508,"rating",108508,"",747,"","",17875,1.0
128509,"rating",108509,"",1364,"","",2985,-1.0
128510,"rating",108510,"",877,"","",9659,-1.0
128511,"rating",108511,"",1204,"","",12422,-1.0
128512,"rating",108512,"",1819,"","",11703,1.0
128513,"rating",108513,"",222,"","",18216,-1.0
128514,"rating",108514,"",1911,"","",5053,1.0
128515,"rating",108515,"",288,"","",9667,-1.0
128516,"rating",108516,"",1771,"","",7202,-1.0
128517,"rating",108517,"",965,"","",2125,1.0
128518,"rating",108518,"",1783,"","",16451,1.0
128519,"rating",108519,"",1632,"","",2544,-1.0
128520,"rating",108520,"",1966,"","",4715,-1.0
128521,"rating",108521,"",867,"","",11356,-1.0
128522,"rating",108522,"",1397,"","",10513,-1.0
128523,"rating",108523,"",1092,"","",8855,1.0
128524,"rating",108524,"",1977,"","",9300,-1.0
128525,"rating",108525,"",582,"","",7967,-1.0
128526,"rating",108526,"",352,"","",11049,-1.0
128527,"rating",108527,"",6,"","",15372,-1.0
128528,"rating",108528,"",95,"","",7438,1.0
128529,"rating",108529,"",296,"","",3835,-1.0
128530,"rating",108530,"",1577,"","",5539,-1.0
128531,"rating",108531,"",1370,"","",11864,1.0
128532,"rating",108532,"",1028,"","",9198,1.0
128533,"rating",108533,"",28,"","",86,-1.0
128534,"rating",108534,"",1746,"","",5311,1.0
128535,"rating",108535,"",490,"","",18877,-1.0
128536,"rating",108536,"",1561,"","",6217,-1.0
128537,"rating",108537,"",1264,"","",12389,-1.0
128538,"rating",108538,"",414,"","",8717,1.0
128539,"rating",108539,"",1221,"","",7198,1.0
128540,"rating",108540,"",1966,"","",217,1.0
128541,"rating",108541,"",955,"","",16769,-1.0
128542,"rating",108542,"",328,"","",7353,-1.0
128543,"rating",108543,"",1201,"","",19700,-1.0
128544,"rating",108544,"",75,"","",10998,1.0
128545,"rating",108545,"",1590,"","",6577,-1.0
128546,"rating",108546,"",934,"","",9454,-1.0
128547,"rating",108547,"",583,"","",11631,-1.0
128548,"rating",108548,"",569,"","",12522,-1.0
128549,"rating",108549,"",200,"","",2876,1.0
128550,"rating",108550,"",807,"","",13218,1.0
128551,"rating",108551,"",1814,"","",3380,-1.0
128552,"rating",108552,"",37,"","",6418,1.0
128553,"rating",108553,"",1251,"","",7120,1.0
128554,"rating",108554,"",378,"","",983,1.0
128555,"rating",108555,"",906,"","",14636,1.0
128556,"rating",108556,"",1251,"","",2355,1.0
128557,"rating",108557,"",1571,"","",2495,1.0
128558,"rating",108558,"",1715,"","",442,1.0
128559,"rating",108559,"",1273,"","",11039,-1.0
128560,"rating",108560,"",416,"","",11260,1.0
128561,"rating",108561,"",305,"","",11998,-1.0
